district	district-en	openDate	closeDate	age
종로구	Jongno-gu	1993-06-29T23:00Z	2003-06-26T23:00Z	9.997260273972604
종로구	Jongno-gu	1993-07-09T23:00Z	2019-04-02T23:00Z	25.747945205479454
종로구	Jongno-gu	1993-07-11T23:00Z	2002-09-18T23:00Z	9.194520547945206
종로구	Jongno-gu	1993-07-19T23:00Z	2001-01-05	7.468607305936073
종로구	Jongno-gu	1993-07-28T23:00Z	2002-07-14T23:00Z	8.967123287671233
종로구	Jongno-gu	1993-08-13T23:00Z		25.790223702245054
종로구	Jongno-gu	1993-08-15T23:00Z		25.784744250190258
종로구	Jongno-gu	1999-09-19T23:00Z		19.686114113203956
종로구	Jongno-gu	1993-11-06	2001-11-06	8.005479452054795
종로구	Jongno-gu	2004-03-17		15.19284927302131
종로구	Jongno-gu	2004-03-25	2004-06-03T23:00Z	0.19440639269406393
종로구	Jongno-gu	2004-03-25	2013-05-22T23:00Z	9.167009132420091
종로구	Jongno-gu	2004-04-02T23:00Z		15.146388085806697
종로구	Jongno-gu	1999-09-29T23:00Z	2018-03-09	18.45216894977169
종로구	Jongno-gu	1999-10-06T23:00Z		19.639538770738206
종로구	Jongno-gu	1993-11-08	2016-11-01	22.997260273972604
종로구	Jongno-gu	2005-07-24T23:00Z	2012-08-29T23:00Z	7.104109589041096
종로구	Jongno-gu	2005-08-03T23:00Z	2013-03-12	7.608333333333333
종로구	Jongno-gu	1993-08-16T23:00Z	2007-11-09	14.238470319634704
종로구	Jongno-gu	1993-08-17T23:00Z		25.779264798135465
종로구	Jongno-gu	2002-07-03T23:00Z	2008-02-26	5.652168949771689
종로구	Jongno-gu	2002-07-07T23:00Z		16.886114113203956
종로구	Jongno-gu	2002-07-14T23:00Z	2006-09-12T23:00Z	4.167123287671233
종로구	Jongno-gu	2005-08-17T23:00Z		13.771045620053272
종로구	Jongno-gu	2005-08-24T23:00Z		13.751867537861491
종로구	Jongno-gu	2005-10-20T23:00Z	2017-05-30T23:00Z	11.616438356164384
종로구	Jongno-gu	2005-11-15	2018-04-04T23:00Z	12.394406392694064
종로구	Jongno-gu	2005-11-28		13.49147941000761
종로구	Jongno-gu	2005-12-02	2006-05-25T23:00Z	0.479337899543379
종로구	Jongno-gu	2005-12-20	2018-06-19T23:00Z	12.506735159817351
종로구	Jongno-gu	2005-12-20		13.43120543740487
종로구	Jongno-gu	1993-08-19T23:00Z		25.77378534608067
종로구	Jongno-gu	1993-08-29T23:00Z		25.746388085806696
종로구	Jongno-gu	1993-09-01T23:00Z	2003-06-18T23:00Z	9.8
종로구	Jongno-gu	1993-12-29	2002-01-04	8.021917808219179
종로구	Jongno-gu	2002-07-17T23:00Z		16.858716852929984
종로구	Jongno-gu	2002-07-19T23:00Z	2007-07-02T23:00Z	4.956164383561644
종로구	Jongno-gu	2002-09-12T23:00Z	2003-04-07T23:00Z	0.5671232876712329
종로구	Jongno-gu	2002-11-07		16.55175338261035
종로구	Jongno-gu	2002-11-14	2005-06-09T23:00Z	2.5724885844748857
종로구	Jongno-gu	2002-11-14	2014-05-18T23:00Z	11.51769406392694
종로구	Jongno-gu	2002-12-10	2007-01-11	4.090410958904109
종로구	Jongno-gu	2003-01-03	2007-11-05	4.841095890410959
종로구	Jongno-gu	1993-09-01T23:00Z	2009-03-03	15.509703196347031
종로구	Jongno-gu	1993-09-05T23:00Z	2005-06-09T23:00Z	11.767123287671232
종로구	Jongno-gu	1993-09-17T23:00Z	2006-06-06T23:00Z	12.726027397260275
종로구	Jongno-gu	1993-12-29	2005-06-07T23:00Z	11.44920091324201
종로구	Jongno-gu	2003-03-18	2003-12-17	0.7506849315068493
종로구	Jongno-gu	2003-06-02T23:00Z	2017-10-22T23:00Z	14.4
종로구	Jongno-gu	1993-12-29	2013-09-03T23:00Z	19.695776255707763
종로구	Jongno-gu	1993-12-31	2011-03-29T23:00Z	17.254680365296803
종로구	Jongno-gu	1993-12-31		25.40928762918569
종로구	Jongno-gu	1994-02-03	2000-05-01T23:00Z	6.246461187214612
종로구	Jongno-gu	1997-10-28	2001-04-06T23:00Z	3.4437214611872147
종로구	Jongno-gu	1997-11-05	2000-08-10T23:00Z	2.767009132420091
종로구	Jongno-gu	1993-09-19T23:00Z		25.688853839231356
종로구	Jongno-gu	1992-09-17T23:00Z		26.69433329128615
종로구	Jongno-gu	1997-12-29	2015-12-11	17.96164383561644
종로구	Jongno-gu	1999-12-30		19.40928762918569
종로구	Jongno-gu	2009-06-03T23:00Z	2011-10-03T23:00Z	2.334246575342466
종로구	Jongno-gu	2009-10-19T23:00Z		9.595703154299848
종로구	Jongno-gu	2009-11-17		9.518876670281584
종로구	Jongno-gu	2010-06-15T23:00Z		8.940908633751903
종로구	Jongno-gu	2011-01-07		8.379150642884323
종로구	Jongno-gu	2011-05-11T23:00Z	2015-06-17T23:00Z	4.104109589041096
종로구	Jongno-gu	2011-10-16T23:00Z		7.60392233238204
종로구	Jongno-gu	1997-09-29T23:00Z		21.658716852929984
종로구	Jongno-gu	2008-12-29		10.403808177130898
종로구	Jongno-gu	2009-01-05	2018-03-07	9.172602739726027
종로구	Jongno-gu	2009-03-13		10.20106845113521
종로구	Jongno-gu	1997-03-27	2003-10-29	6.594520547945206
종로구	Jongno-gu	1997-04-10T23:00Z	2016-03-29T23:00Z	18.980821917808218
종로구	Jongno-gu	2012-07-26T23:00Z		6.825840140632928
종로구	Jongno-gu	2012-08-22T23:00Z		6.751867537893202
종로구	Jongno-gu	2012-12-10		6.453123245655759
종로구	Jongno-gu	2013-05-09T23:00Z		6.039538770769914
종로구	Jongno-gu	2013-10-06T23:00Z	2019-01-14	5.274086757990868
종로구	Jongno-gu	2014-01-22	2014-07-29T23:00Z	0.5176940639269406
종로구	Jongno-gu	2015-09-15T23:00Z		3.686114113235667
종로구	Jongno-gu	2016-04-04T23:00Z	2018-10-21T23:00Z	2.547945205479452
종로구	Jongno-gu	2016-06-12T23:00Z		2.9436483598110095
종로구	Jongno-gu	1997-04-15T23:00Z	2001-12-12	4.6603881278538815
종로구	Jongno-gu	1997-05-05T23:00Z		22.06145657898909
종로구	Jongno-gu	1997-05-08T23:00Z	2007-11-05	10.498744292237443
종로구	Jongno-gu	1997-05-30T23:00Z	2012-02-03	14.687785388127853
종로구	Jongno-gu	1997-09-02T23:00Z	2008-01-08	10.353538812785388
종로구	Jongno-gu	1997-09-05T23:00Z	2005-06-09T23:00Z	7.764383561643836
종로구	Jongno-gu	2016-07-12T23:00Z		2.861456578989092
종로구	Jongno-gu	2017-04-13T23:00Z		2.1080319214548453
종로구	Jongno-gu	2017-07-23T23:00Z		1.831319592687722
종로구	Jongno-gu	1997-09-05T23:00Z		21.72447027761923
종로구	Jongno-gu	1997-09-08T23:00Z	2006-02-23	8.463127853881279
종로구	Jongno-gu	1998-01-22		21.346273930587266
